id,Data,Country,Type,Frequency,Currency,Units,Date,Value
114050,Volume,IT,Sovereign,Daily,EUR,Millions,2005-08-27,NA
114051,Volume,IT,Sovereign,Daily,EUR,Millions,2005-08-28,NA
114052,Volume,IT,Sovereign,Daily,EUR,Millions,2005-08-29,2657.5
114053,Volume,IT,Sovereign,Daily,EUR,Millions,2005-08-30,6502.5
114054,Volume,IT,Sovereign,Daily,EUR,Millions,2005-08-31,5685
114055,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-01,6502.5
114056,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-02,4110
114057,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-03,NA
114058,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-04,NA
114059,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-05,3270
114060,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-06,4852.5
114061,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-07,4515
114062,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-08,4705
114063,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-09,4277.5
114064,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-10,NA
114065,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-11,NA
114066,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-12,8432.5
114067,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-13,8620
114068,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-14,5727.5
114069,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-15,5755
114070,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-16,6902.5
114071,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-17,NA
114072,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-18,NA
114073,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-19,4570
114074,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-20,4127.5
114075,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-21,7647.5
114076,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-22,7277.5
114077,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-23,9077.5
114078,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-24,NA
114079,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-25,NA
114080,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-26,6960
114081,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-27,9960
114082,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-28,8817.5
114083,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-29,9020
114084,Volume,IT,Sovereign,Daily,EUR,Millions,2005-09-30,5720
114085,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-01,NA
114086,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-02,NA
114087,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-03,8367.5
114088,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-04,6345
114089,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-05,6147.5
114090,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-06,8822.5
114091,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-07,6185
114092,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-08,NA
114093,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-09,NA
114094,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-10,4107.5
114095,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-11,8075
114096,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-12,6892.5
114097,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-13,5592.5
114098,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-14,5900
114099,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-15,NA
114100,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-16,NA
114101,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-17,6185
114102,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-18,5887.5
114103,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-19,7647.5
114104,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-20,4802.5
114105,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-21,5415
114106,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-22,NA
114107,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-23,NA
114108,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-24,4920
114109,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-25,6415
114110,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-26,12455
114111,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-27,9080
114112,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-28,9137.5
114113,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-29,NA
114114,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-30,NA
114115,Volume,IT,Sovereign,Daily,EUR,Millions,2005-10-31,4605
114116,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-01,2550
114117,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-02,8770
114118,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-03,8255
114119,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-04,5472.5
114120,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-05,NA
114121,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-06,NA
114122,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-07,5150
114123,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-08,7595
114124,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-09,7107.5
114125,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-10,6247.5
114126,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-11,4035
114127,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-12,NA
114128,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-13,NA
114129,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-14,4795
114130,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-15,7137.5
114131,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-16,7702.5
114132,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-17,4552.5
114133,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-18,6140
114134,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-19,NA
114135,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-20,NA
114136,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-21,5670
114137,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-22,6152.5
114138,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-23,5500
114139,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-24,5085
114140,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-25,8470
114141,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-26,NA
114142,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-27,NA
114143,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-28,3930
114144,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-29,4102.5
114145,Volume,IT,Sovereign,Daily,EUR,Millions,2005-11-30,5460
114146,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-01,6242.5
114147,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-02,8267.5
114148,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-03,NA
114149,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-04,NA
114150,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-05,4117.5
114151,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-06,6342.5
114152,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-07,4887.5
114153,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-08,2675
114154,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-09,4497.5
114155,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-10,NA
114156,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-11,NA
114157,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-12,4362.5
114158,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-13,5850
114159,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-14,6305
114160,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-15,4980
114161,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-16,5562.5
114162,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-17,NA
114163,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-18,NA
114164,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-19,4460
114165,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-20,5245
114166,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-21,4737.5
114167,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-22,5385
114168,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-23,3230
114169,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-24,NA
114170,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-25,NA
114171,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-26,NA
114172,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-27,2067.5
114173,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-28,5425
114174,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-29,6177.5
114175,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-30,2457.5
114176,Volume,IT,Sovereign,Daily,EUR,Millions,2005-12-31,NA
114177,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-01,NA
114178,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-02,1835
114179,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-03,4825
114180,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-04,6560
114181,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-05,6357.5
114182,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-06,3060
114183,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-07,NA
114184,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-08,NA
114185,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-09,4655
114186,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-10,5992.5
114187,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-11,8405
114188,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-12,7042.5
114189,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-13,4515
114190,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-14,NA
114191,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-15,NA
114192,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-16,3580
114193,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-17,6522.5
114194,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-18,7745
114195,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-19,7135
114196,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-20,6477.5
114197,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-21,NA
114198,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-22,NA
114199,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-23,5210
114200,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-24,6932.5
114201,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-25,5932.5
114202,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-26,9555
114203,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-27,6787.5
114204,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-28,NA
114205,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-29,NA
114206,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-30,9150
114207,Volume,IT,Sovereign,Daily,EUR,Millions,2006-01-31,5295
114208,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-01,6720
114209,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-02,6627.5
114210,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-03,5552.5
114211,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-04,NA
114212,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-05,NA
114213,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-06,3990
114214,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-07,5360
114215,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-08,6372.5
114216,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-09,5315
114217,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-10,7020
114218,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-11,NA
114219,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-12,NA
114220,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-13,3815
114221,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-14,4252.5
114222,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-15,6227.5
114223,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-16,4607.5
114224,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-17,4207.5
114225,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-18,NA
114226,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-19,NA
114227,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-20,3760
114228,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-21,4977.5
114229,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-22,5100
114230,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-23,9842.5
114231,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-24,7552.5
114232,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-25,NA
114233,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-26,NA
114234,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-27,6140
114235,Volume,IT,Sovereign,Daily,EUR,Millions,2006-02-28,5845
114236,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-01,4055
114237,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-02,5700
114238,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-03,7145
114239,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-04,NA
114240,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-05,NA
114241,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-06,5652.5
114242,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-07,5580
114243,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-08,6120
114244,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-09,5575
114245,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-10,6705
114246,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-11,NA
114247,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-12,NA
114248,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-13,6970
114249,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-14,5650
114250,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-15,5997.5
114251,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-16,5152.5
114252,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-17,6120
114253,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-18,NA
114254,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-19,NA
114255,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-20,4832.5
114256,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-21,5717.5
114257,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-22,5457.5
114258,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-23,4305
114259,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-24,4425
114260,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-25,NA
114261,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-26,NA
114262,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-27,3290
114263,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-28,10152.5
114264,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-29,7507.5
114265,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-30,7872.5
114266,Volume,IT,Sovereign,Daily,EUR,Millions,2006-03-31,7195
114267,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-01,NA
114268,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-02,NA
114269,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-03,7940
114270,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-04,11450
114271,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-05,4682.5
114272,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-06,7215
114273,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-07,7885
114274,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-08,NA
114275,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-09,NA
114276,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-10,8045
114277,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-11,6335
114278,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-12,7275
114279,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-13,8905
114280,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-14,NA
114281,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-15,NA
114282,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-16,NA
114283,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-17,NA
114284,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-18,6157.5
114285,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-19,10565
114286,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-20,6032.5
114287,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-21,4115
114288,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-22,NA
114289,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-23,NA
114290,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-24,7345
114291,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-25,3512.5
114292,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-26,8292.5
114293,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-27,10607.5
114294,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-28,7780
114295,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-29,NA
114296,Volume,IT,Sovereign,Daily,EUR,Millions,2006-04-30,NA
114297,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-01,NA
114298,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-02,7672.5
114299,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-03,7747.5
114300,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-04,6805
114301,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-05,8827.5
114302,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-06,NA
114303,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-07,NA
114304,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-08,5250
114305,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-09,5340
114306,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-10,7937.5
114307,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-11,9007.5
114308,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-12,6790
114309,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-13,NA
114310,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-14,NA
114311,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-15,7732.5
114312,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-16,7365
114313,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-17,6820
114314,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-18,6915
114315,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-19,5745
114316,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-20,NA
114317,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-21,NA
114318,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-22,6892.5
114319,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-23,9190
114320,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-24,11165
114321,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-25,7065
114322,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-26,12525
114323,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-27,NA
114324,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-28,NA
114325,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-29,2817.5
114326,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-30,10280
114327,Volume,IT,Sovereign,Daily,EUR,Millions,2006-05-31,8032.5
114328,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-01,8082.5
114329,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-02,3232.5
114330,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-03,NA
114331,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-04,NA
114332,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-05,4675
114333,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-06,7142.5
114334,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-07,6737.5
114335,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-08,9060
114336,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-09,8257.5
114337,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-10,NA
114338,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-11,NA
114339,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-12,6807.5
114340,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-13,7907.5
114341,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-14,9670
114342,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-15,6807.5
114343,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-16,6260
114344,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-17,NA
114345,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-18,NA
114346,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-19,4367.5
114347,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-20,5265
114348,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-21,6582.5
114349,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-22,5587.5
114350,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-23,7260
114351,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-24,NA
114352,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-25,NA
114353,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-26,6587.5
114354,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-27,8797.5
114355,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-28,11255
114356,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-29,6895
114357,Volume,IT,Sovereign,Daily,EUR,Millions,2006-06-30,6852.5
114358,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-01,NA
114359,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-02,NA
114360,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-03,4810
114361,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-04,6777.5
114362,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-05,7070
114363,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-06,6225
114364,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-07,4655
114365,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-08,NA
114366,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-09,NA
114367,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-10,4645
114368,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-11,9357.5
114369,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-12,7955
114370,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-13,7472.5
114371,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-14,7085
114372,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-15,NA
114373,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-16,NA
114374,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-17,5520
114375,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-18,5955
114376,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-19,5257.5
114377,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-20,5127.5
114378,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-21,5105
114379,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-22,NA
114380,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-23,NA
114381,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-24,3542.5
114382,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-25,5562.5
114383,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-26,8880
114384,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-27,8062.5
114385,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-28,9945
114386,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-29,NA
114387,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-30,NA
114388,Volume,IT,Sovereign,Daily,EUR,Millions,2006-07-31,4615
114389,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-01,6475
114390,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-02,4725
114391,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-03,6695
114392,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-04,7257.5
114393,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-05,NA
114394,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-06,NA
114395,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-07,5142.5
114396,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-08,6157.5
114397,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-09,5867.5
114398,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-10,8145
114399,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-11,5645
114400,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-12,NA
114401,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-13,NA
114402,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-14,2652.5
114403,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-15,2070
114404,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-16,5380
114405,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-17,4575
114406,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-18,5600
114407,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-19,NA
114408,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-20,NA
114409,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-21,4915
114410,Volume,IT,Sovereign,Daily,EUR,Millions,2006-08-22,6142.5
